,,,,,,,,,9.1,6.5,4,3.5,0.5,5.7,,0.22037,0.58558,-8.4,,9.6,5.1,4.2,2.5,1.75,5.7859,3.5605,1.6541,2025,2024,2023,2022,21/19/18/17,-7.4,1.5,1.25,1,0.75,0.5,,-1.06848,1.56055,-0.49364,2.40336,-0.99436,1.46856,0.08569,-4.5022,-3.49112,1.63943,-0.02901,7.73187,3.52565,0.34867,1.22251,2.94483,3.11106
,Year,,Value,,,,,Win%,Last year win %,2 year prior win %,3 year prior win %,4 year prior win %,5 year prior win %,Consecutive seasons above .500 (MAX 5),Above .500 seasons in past 5 years,Above .500 seasons in past 5 years squared,Mid Major above 500 years,Below .500 years as a power conference school past 5 years,5 Year average,March Games 1 year prior (include first four),March Games 2 year prior,March Games 3 year prior,March Games 4 year prior,March Games 5 year prior,Previous Year Conference Tournament Wins,2 Year Prior Conference Tournament Wins,3 Year Prior Conference Tournament Wins,"March Location (seeding, NIT, CIT, CBI, Missed) last year","March Location (seeding, NIT, CIT, CBI, Missed) 2 year","March Location (seeding, NIT, CIT, CBI, Missed) 3 year","March Location (seeding, NIT, CIT, CBI, Missed) 4 year","March Location (seeding, NIT, CIT, CBI, Missed) 5 year",Power Misses,,,,,,Coaching changes in past 5 seasons (prior to 21-22 season for 26),Coaching Changes in last 5 years squared,March Wins past 5 seasons (not including first four),March Losses past 5 seasons (Inc first 4),March wins ^1/2,March Losses ^1/2,Upsets Made in past 5 March appearances,Upsets Made in past 5 March appearances Squared,Times upset in past 5 March appearances,Times upset in past 5 March appearances Squared,Regular season champs in past 5,Independent School once in past 5 seasons,Power School (Min 1 year in past 5 seasons),Power AQs in past 5,Number of Draft picks in past 5 season,20 Win Season Past 5 Seasons,25 Win Season Past 5 Seasons,30 Win Season Past 5 Seasons
Jacksonville St.,2023,31.222,31.222,,,,,0.419,0.656,0.667,0.406,0.727,0.639,2,4,16,4,0,0.619,1,0,0,0,0,1,1,0,Fifteen Seed,Missed,Missed,CBI,Fifteen Seed,0,8,-2,-2,8.5,8,0,0,0,2,0,1.4142135623731,0,0,0,0,1,0,0,0,0,3,0,0
James Madison,2023,9.289,9.289,,,,,0.667,0.517,0.65,0.3,0.424,0.313,2,2,4,2,0,0.4408,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kansas,2023,101.286,101.286,,,,,0.75,0.85,0.7,0.903,0.722,0.795,5,5,25,0,0,0.794,6,2,2,5,4,3,1,2,One Seed,Three Seed,Four Seed,One Seed,One Seed,0,13,12,12,13,13,0,0,15,4,3.87298334620742,2,0,0,3,9,3,0,1,1,6,5,4,2
Kansas St.,2023,14.188,14.188,,,,,0.722,0.452,0.31,0.344,0.735,0.676,0,2,4,0,3,0.5034,0,0,1,4,2,0,1,1,Missed,Missed,Four Seed,Nine Seed,Eleven Seed,2,-2,-2,12,11,9.5,1,1,3,2,1.73205080756888,1.4142135623731,2,4,2,4,0,0,1,0,0,2,2,0
Kennesaw St.,2023,9.153,9.153,,,,,0.743,0.619,0.208,0.034,0.188,0.333,1,1,1,1,0,0.2764,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent St.,2023,25.862,25.862,,,,,0.8,0.676,0.652,0.625,0.667,0.5,4,4,16,4,0,0.624,0,0,0,0,1,2,0,1,TBC,Missed,CIT,Missed,Fourteen Seed,0,0.5,-2,7,-2,9.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
Kentucky,2023,46.787,46.787,,,,,0.647,0.765,0.36,0.806,0.811,0.703,1,4,16,0,1,0.689,1,0,4,2,4,1,0,1,Two Seed,Missed,Two Seed,Five Seed,Two Seed,1,12,-2,12,12,12,0,0,8,3,2.82842712474619,1.73205080756888,0,0,3,9,1,0,1,0,14,4,4,1
La Salle,2023,8.21,8.21,,,,,0.441,0.367,0.36,0.5,0.323,0.406,0,0,0,0,0,0.3912,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,2023,9.298,9.298,,,,,0.324,0.333,0.6,0.613,0.333,0.323,0,2,4,2,0,0.4404,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,2023,15.858,15.858,,,,,0.29,0.069,0.357,0.531,0.606,0.576,0,3,9,3,0,0.4278,0,0,0,0,0,0,2,1,Missed,Missed,Missed,CIT,CIT,0,-2,-2,-2,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lehigh,2023,11.55,11.55,,,,,0.533,0.406,0.267,0.344,0.645,0.533,0,2,4,2,0,0.439,0,0,0,0,0,1,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Liberty,2023,49.898,49.898,,,,,0.75,0.667,0.793,0.882,0.806,0.595,5,5,25,5,0,0.7486,0,1,2,0,0,1,3,3,Missed,Thirteen Seed,AQ-Covid Cancel,Twelve Seed,CIT,0,-2,9.5,0.5,9.5,7,0,0,1,2,1,1.4142135623731,1,1,0,0,5,0,0,0,0,5,2,1
Lindenwood,2023,9,9,,,,,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,D2,D2,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lipscomb,2023,23.646,23.646,,,,,0.606,0.424,0.556,0.5,0.784,0.697,0,3,9,3,0,0.5922,0,0,0,1,0,1,0,2,Missed,Missed,NIT,Fifteen Seed,Missed,0,-2,-2,9,8,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0
Little Rock,2023,10.967,10.967,,,,,0.323,0.321,0.423,0.677,0.323,0.219,0,1,1,1,0,0.3926,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
LIU,2023,14.077,14.077,,,,,0.103,0.533,0.5,0.455,0.5,0.514,1,2,4,2,0,0.5004,0,0,0,0,0,1,0,1,Missed,Missed,Missed,Sixteen Seed,Missed,0,-2,-2,-2,8,-2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach St.,2023,22.878,22.878,,,,,0.515,0.606,0.333,0.344,0.441,0.455,1,1,1,1,0,0.4358,0,0,0,0,0,2,1,1,NIT,Missed,Missed,Missed,Missed,0,9,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Longwood,2023,29.843,29.843,,,,,0.625,0.788,0.414,0.438,0.471,0.212,1,1,1,1,0,0.4646,1,0,0,0,0,3,1,0,Fourteen Seed,Missed,Missed,Missed,Missed,0,9.5,-2,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Louisiana,2023,20.832,20.832,,,,,0.765,0.516,0.654,0.424,0.594,0.794,2,4,16,4,0,0.5964,0,0,0,0,0,3,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Louisiana Monroe,2023,15.292,15.292,,,,,0.344,0.419,0.269,0.31,0.543,0.5,0,1,1,1,0,0.4082,0,0,0,0,0,0,0,2,Missed,Missed,CIT,CIT,Missed,0,-2,-2,7,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana Tech,2023,25.847,25.847,,,,,0.455,0.706,0.75,0.733,0.606,0.515,5,5,25,5,0,0.662,0,0,0,0,0,3,1,1,Missed,NIT,Missed,Missed,Missed,0,-2,9,-2,-2,-2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0
Louisville,2023,15.529,15.529,,,,,0.125,0.406,0.65,0.774,0.588,0.611,0,4,16,0,1,0.6058,0,0,1,0,3,1,0,1,Missed,Missed,Seven Seed,NIT,Two Seed,2,-2,-2,11,9,12,1,1,1,2,1,1.4142135623731,0,0,2,4,0,0,1,0,3,3,0,0
Loyola Chicago,2023,74.08,74.08,,,,,0.323,0.758,0.839,0.656,0.588,0.842,5,5,25,5,0,0.7366,1,3,0,5,0,3,3,0,Ten Seed,Eight Seed,NIT,Eleven Seed,Missed,0,11,11,9,9.5,-2,1,1,7,3,2.64575131106459,1.73205080756888,5,25,1,1,3,0,0,0,0,5,2,0
Loyola Marymount,2023,13.258,13.258,,,,,0.613,0.379,0.591,0.344,0.647,0.355,0,2,4,2,0,0.4632,0,0,0,0,0,1,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Loyola MD,2023,12.568,12.568,,,,,0.394,0.467,0.353,0.469,0.344,0.29,0,0,0,0,0,0.3846,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,CBI,0,-2,-2,-2,-2,8.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LSU,2023,44.442,44.442,,,,,0.424,0.647,0.655,0.677,0.8,0.545,5,5,25,0,0,0.6648,0,0,0,0,0,1,2,0,Six Seed,Eight Seed,Three Seed,NIT,Missed,1,11,11,12,9,-2,1,1,4,3,2,1.73205080756888,0,0,1,1,1,0,1,0,4,3,1,0
Maine,2023,5.646,5.646,,,,,0.433,0.207,0.222,0.29,0.172,0.188,0,0,0,0,0,0.2158,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,2023,8.207,8.207,,,,,0.4,0.5,0.35,0.419,0.344,0.452,0,0,0,0,0,0.413,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marist,2023,7.663,7.663,,,,,0.394,0.467,0.571,0.148,0.387,0.194,0,1,1,1,0,0.3534,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquette,2023,29.918,29.918,,,,,0.879,0.594,0.481,0.6,0.706,0.6,1,4,16,0,1,0.5962,1,0,1,0,1,0,0,1,Nine Seed,Missed,Five Seed,NIT,Ten Seed,1,11,-2,12,9,11,1,1,0,3,0,1.73205080756888,0,0,1,1,0,0,1,0,0,2,0,0
Marshall,2023,24.162,24.162,,,,,0.75,0.364,0.682,0.531,0.622,0.694,0,4,16,4,0,0.5786,0,0,0,0,0,1,0,1,Missed,Missed,CIT,Thirteen Seed,Missed,0,-2,-2,7,9.5,-2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0
Maryland,2023,29.178,29.178,,,,,0.629,0.469,0.548,0.774,0.676,0.594,0,4,16,0,1,0.6122,0,2,2,0,1,0,1,0,Missed,Ten Seed,Six Seed,Missed,Six Seed,2,-2,11,11,-2,11,1,1,2,3,1.4142135623731,1.73205080756888,1,1,1,1,1,0,1,0,5,2,0,0
Maryland Eastern Shore,2023,6.417,6.417,,,,,0.581,0.407,0.156,0.219,0.219,0.412,0,0,0,0,0,0.2826,0,0,0,0,0,0,0,0,TBC,Missed,Missed,Missed,Missed,0,0.5,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2023,11.83,11.83,,,,,0.484,0.484,0.533,0.452,0.344,0.394,0,1,1,1,0,0.4414,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McNeese St.,2023,8.136,8.136,,,,,0.324,0.333,0.417,0.469,0.29,0.393,0,0,0,0,0,0.3804,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Memphis,2023,49.494,49.494,,,,,0.743,0.667,0.714,0.677,0.611,0.618,5,5,25,5,0,0.6574,2,0,0,0,0,2,1,2,Nine Seed,NIT,NIT,Missed,Missed,0,11,9,9,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,5,0,0
Mercer,2023,18.941,18.941,,,,,0.424,0.485,0.621,0.531,0.355,0.559,0,3,9,3,0,0.5102,0,0,0,0,0,1,3,0,Missed,Missed,Missed,CBI,Missed,0,-2,-2,-2,8.5,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrimack,2023,14.265,14.265,,,,,0.529,0.467,0.5,0.645,0,0,0,1,1,1,0,0.3224,0,0,0,0,0,0,0,0,Ineligible,Ineligible,Ineligible,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Miami FL,2023,29.665,29.665,,,,,0.784,0.703,0.37,0.484,0.438,0.688,1,2,4,0,3,0.5366,4,0,0,1,1,1,2,0,Ten Seed,Missed,Missed,Six Seed,Eight Seed,2,11,-2,-2,11,11,0,0,3,2,1.73205080756888,1.4142135623731,2,4,2,4,0,0,1,0,2,1,1,0
Miami OH,2023,11.824,11.824,,,,,0.375,0.438,0.522,0.406,0.469,0.471,0,1,1,1,0,0.4612,0,0,0,0,0,0,0,1,Missed,Missed,Missed,CBI,Missed,0,-2,-2,-2,8.5,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,2023,86.058,86.058,,,,,0.529,0.559,0.821,0.613,0.811,0.805,5,5,25,0,0,0.7218,3,4,3,6,3,0,1,2,Eleven Seed,One Seed,Two Seed,Three Seed,Seven Seed,0,9.5,13,12,12,11,1,1,14,5,3.74165738677394,2.23606797749979,3,9,2,4,1,0,1,0,7,2,1,1
Michigan St.,2023,77.818,77.818,,,,,0.618,0.639,0.536,0.71,0.821,0.857,5,5,25,0,0,0.7126,2,1,5,2,2,2,0,3,Seven Seed,Eleven Seed,Two Seed,Three Seed,Nine Seed,0,11,9.5,12,12,11,0,0,6,5,2.44948974278318,2.23606797749979,2,4,2,4,3,0,1,1,4,4,3,2
Middle Tennessee,2023,28.566,28.566,,,,,0.576,0.703,0.217,0.258,0.344,0.758,1,2,4,2,0,0.456,0,0,0,0,0,1,0,0,CBI,Missed,Missed,NIT,Twelve Seed,0,8.5,-2,-2,9,9.5,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,2,2,0
Milwaukee,2023,10.005,10.005,,,,,0.647,0.313,0.455,0.387,0.29,0.485,0,0,0,0,0,0.386,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Minnesota,2023,1.816,1.816,,,,,0.29,0.433,0.483,0.484,0.611,0.469,0,1,1,0,4,0.496,0,0,2,0,1,0,1,1,Missed,Missed,Ten Seed,Missed,Five Seed,3,-2,-2,11,-2,12,1,1,1,2,1,1.4142135623731,1,1,1,1,0,0,1,0,1,1,0,0
Mississippi,2023,8.355,8.355,,,,,0.364,0.406,0.571,0.469,0.606,0.375,0,2,4,0,3,0.4854,0,0,1,0,0,0,1,0,Missed,NIT,Seven Seed,Missed,NIT,2,-2,9,11,-2,9,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
Mississippi St.,2023,37.716,37.716,,,,,0.618,0.529,0.545,0.645,0.676,0.676,5,5,25,0,0,0.6142,0,0,1,0,0,1,1,1,NIT,NIT,Five Seed,NIT,Missed,1,9,9,12,9,-2,1,1,0,1,0,1,0,0,1,1,0,0,1,0,3,3,1,0
Mississippi Valley St.,2023,4.495,4.495,,,,,0.156,0.071,0.083,0.1,0.188,0.125,0,0,0,0,0,0.1134,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,2023,6.848,6.848,,,,,0.714,0.364,0.615,0.484,0.469,0.606,0,2,4,0,3,0.5076,0,1,0,1,0,1,1,1,Missed,Nine Seed,Missed,Eight Seed,Missed,3,-2,11,-2,11,-2,1,1,0,2,0,1.4142135623731,0,0,1,1,0,0,1,0,1,1,0,0
Missouri St.,2023,21.647,21.647,,,,,0.531,0.676,0.708,0.485,0.5,0.545,2,3,9,3,0,0.5828,0,0,0,0,0,1,1,0,NIT,Missed,Missed,Missed,Missed,0,9,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Monmouth,2023,20.122,20.122,,,,,0.212,0.618,0.6,0.581,0.4,0.355,3,3,9,3,0,0.5108,0,0,0,0,0,2,0,3,Missed,Missed,Missed,Missed,NIT,0,-2,-2,-2,-2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Montana,2023,30.421,30.421,,,,,0.548,0.563,0.536,0.581,0.743,0.765,5,5,25,5,0,0.6376,0,0,1,1,0,0,2,3,Missed,Missed,Fifteen Seed,Fourteen Seed,Missed,0,-2,-2,8,9.5,-2,0,0,0,2,0,1.4142135623731,0,0,0,0,2,0,0,0,0,2,2,0
Montana St.,2023,33.125,33.125,,,,,0.714,0.771,0.565,0.516,0.469,0.406,3,3,9,3,0,0.5454,1,0,0,0,0,3,2,1,Fourteen Seed,Missed,Missed,Missed,Missed,0,9.5,-2,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Morehead St.,2023,27.073,27.073,,,,,0.647,0.676,0.742,0.406,0.394,0.276,2,2,4,2,0,0.4988,0,1,0,0,0,2,3,0,Missed,Fourteen Seed,Missed,Missed,Missed,0,-2,9.5,-2,-2,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Morgan St.,2023,14.942,14.942,,,,,0.484,0.464,0.636,0.484,0.3,0.406,0,1,1,1,0,0.458,0,0,0,0,0,1,2,0,TBC,Missed,Missed,Missed,Missed,0,0.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount St. Mary's,2023,23.059,23.059,,,,,0.394,0.467,0.522,0.344,0.29,0.563,0,2,4,2,0,0.4372,0,1,0,0,2,1,2,0,Missed,Sixteen Seed,Missed,Missed,Sixteen Seed,0,-2,8,-2,-2,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Murray St.,2023,53.531,53.531,,,,,0.531,0.912,0.5,0.719,0.848,0.813,1,4,16,4,0,0.7584,2,0,2,1,0,2,0,1,Seven Seed,Missed,Twelve Seed,Twelve Seed,Missed,0,11,-2,9.5,9.5,-2,1,1,2,3,1.4142135623731,1.73205080756888,1,1,1,1,4,0,0,0,1,4,3,1
N.C. State,2023,21.154,21.154,,,,,0.676,0.344,0.56,0.625,0.667,0.636,0,4,16,0,1,0.5664,0,0,0,1,0,0,0,1,Missed,NIT,NIT,Nine Seed,Missed,2,-2,9,9,11,-2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,0
Navy,2023,17.023,17.023,,,,,0.581,0.656,0.833,0.467,0.387,0.625,2,3,9,3,0,0.5936,0,0,0,0,0,2,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Nebraska,2023,-0.299,-0.299,,,,,0.5,0.313,0.259,0.219,0.528,0.667,0,2,4,0,3,0.3972,0,0,0,0,0,0,0,0,Missed,Missed,NIT,NIT,Missed,3,-2,-2,9,9,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
Nebraska Omaha,2023,6.586,6.586,,,,,0.281,0.167,0.208,0.5,0.656,0.29,0,1,1,1,0,0.3642,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,2023,28.649,28.649,,,,,0.667,0.419,0.615,0.613,0.853,0.784,0,4,16,4,0,0.6568,0,0,1,3,1,1,1,1,Missed,Missed,Seven Seed,Seven Seed,Twelve Seed,0,-2,-2,11,11,9.5,1,1,2,3,1.4142135623731,1.73205080756888,1,1,2,4,1,0,0,0,2,2,2,0
New Hampshire,2023,8.777,8.777,,,,,0.5,0.536,0.526,0.5,0.172,0.323,2,2,4,2,0,0.4114,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2023,8.421,8.421,,,,,0.647,0.406,0.273,0.576,0.438,0.559,0,2,4,2,0,0.4504,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico St.,2023,62.438,62.438,,,,,0.375,0.794,0.6,0.806,0.857,0.824,5,5,25,5,0,0.7762,2,0,1,1,1,2,2,3,Twelve Seed,Missed,Twelve Seed,Twelve Seed,Fourteen Seed,0,9.5,-2,9.5,9.5,9.5,1,1,1,2,1,1.4142135623731,1,1,0,0,4,0,0,0,0,4,4,1
New Orleans,2023,23.542,23.542,,,,,0.375,0.563,0.4,0.3,0.576,0.485,1,2,4,2,0,0.4648,0,0,0,0,0,1,1,2,TBC,Missed,CIT,CBI,Sixteen Seed,0,0.5,-2,7,8.5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Niagara,2023,12.6,12.6,,,,,0.516,0.467,0.45,0.375,0.406,0.576,0,1,1,1,0,0.4548,0,0,0,0,0,0,1,1,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholls St.,2023,21.164,21.164,,,,,0.516,0.636,0.72,0.677,0.452,0.656,3,4,16,4,0,0.6282,0,0,0,0,0,0,1,0,NIT,Missed,Missed,Missed,Missed,0,9,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
NJIT,2023,12.629,12.629,,,,,0.241,0.379,0.368,0.3,0.629,0.467,0,1,1,1,0,0.4286,0,0,0,0,0,0,0,1,Missed,Missed,CIT,Missed,Missed,0,-2,-2,7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Norfolk St.,2023,47.651,47.651,,,,,0.667,0.774,0.68,0.516,0.611,0.424,4,4,16,4,0,0.601,1,1,0,0,0,3,2,2,Sixteen Seed,Sixteen Seed,NIT,Missed,CIT,0,8,8,9,-2,7,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
North Alabama,2023,15.569,15.569,,,,,0.545,0.3,0.542,0.433,0.313,0,0,1,1,1,0,0.3176,0,0,0,0,0,0,2,0,Ineligible,Ineligible,Ineligible,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2023,81.975,81.975,,,,,0.606,0.744,0.621,0.424,0.806,0.703,2,4,16,0,1,0.6596,6,1,3,2,6,1,2,1,Eight Seed,Eight Seed,One Seed,Two Seed,One Seed,0,11,11,13,12,13,1,1,14,4,3.74165738677394,2,3,9,3,9,1,0,1,0,6,3,3,0
North Carolina A&T,2023,15.247,15.247,,,,,0.406,0.375,0.524,0.455,0.594,0.571,0,3,9,3,0,0.5038,0,0,0,0,0,1,1,2,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina Central,2023,21.346,21.346,,,,,0.6,0.516,0.357,0.581,0.529,0.543,1,4,16,4,0,0.5052,0,0,0,0,0,1,0,1,Missed,Missed,Sixteen Seed,Sixteen Seed,Sixteen Seed,0,-2,-2,8,8,8,0,0,0,3,0,1.73205080756888,0,0,0,0,1,0,0,0,0,0,0,0
North Dakota,2023,10.609,10.609,,,,,0.394,0.194,0.346,0.455,0.4,0.688,0,1,1,1,0,0.4166,0,0,0,0,1,0,0,2,Missed,Missed,Missed,Missed,Fifteen Seed,0,-2,-2,-2,-2,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
North Dakota St.,2023,30.498,30.498,,,,,0.485,0.697,0.556,0.758,0.543,0.469,4,4,16,4,0,0.6046,0,0,2,0,0,2,2,3,Missed,Missed,AQ-Covid Cancel,Sixteen Seed,Missed,0,-2,-2,0.5,8,-2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0
North Florida,2023,9.873,9.873,,,,,0.452,0.355,0.348,0.636,0.485,0.424,0,1,1,1,0,0.4496,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
North Texas,2023,46.629,46.629,,,,,0.816,0.781,0.643,0.645,0.636,0.526,5,5,25,5,0,0.6462,0,2,0,0,0,1,4,1,NIT,Thirteen Seed,Missed,CBI,Missed,0,9,9.5,-2,8.5,-2,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,4,1,0
Northeastern,2023,24.865,24.865,,,,,0.333,0.29,0.526,0.515,0.676,0.697,0,4,16,4,0,0.5408,0,0,1,0,0,1,2,3,Missed,Missed,Thirteen Seed,Missed,Missed,0,-2,-2,9.5,-2,-2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
Northern Arizona,2023,8.154,8.154,,,,,0.343,0.281,0.273,0.533,0.323,0.156,0,1,1,1,0,0.3132,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Colorado,2023,27.102,27.102,,,,,0.375,0.579,0.5,0.71,0.656,0.684,1,4,16,4,0,0.6258,0,0,0,0,0,2,1,0,CBI,Missed,Missed,CIT,Missed,0,8.5,-2,-2,7,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Northern Illinois,2023,10.379,10.379,,,,,0.406,0.3,0.158,0.581,0.5,0.406,0,1,1,1,0,0.389,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Northern Iowa,2023,23.523,23.523,,,,,0.438,0.625,0.4,0.806,0.471,0.5,1,2,4,2,0,0.5604,0,0,0,0,0,1,1,0,NIT,Missed,Missed,Missed,Missed,0,9,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0
Northern Kentucky,2023,34.98,34.98,,,,,0.629,0.625,0.56,0.719,0.743,0.688,5,5,25,5,0,0.667,0,0,1,0,1,2,1,2,Missed,Missed,Fourteen Seed,NIT,Fifteen Seed,0,-2,-2,9.5,9,8,1,1,0,2,0,1.4142135623731,0,0,0,0,2,0,0,0,0,4,1,0
