,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Ahayere,Colgate,NEUTRAL,Albany,American East,0,0,Bench,0,21,3,5,1,2,0,2,0,5,1,0,0,1,7,0,10.277,0,45.446,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-7.5,1,0,"1,738",0
Kyle Carlesimo,Colgate,NEUTRAL,Albany,American East,0,0,Bench,0,26,5,9,5,9,0,0,0,2,0,1,2,1,15,0,10.277,0,45.446,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-7.5,1,0,"1,738",0
Okechukwu Okeke,Albany,NEUTRAL,Colgate,Patriot,0,0,Starter,1,31,7,11,0,0,1,2,2,1,2,1,1,2,15,0,45.446,0,10.277,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,7.5,1,0,"1,738",0
Isaac Abidde,Albany,NEUTRAL,Colgate,Patriot,0,0,Starter,1,30,4,9,1,4,0,1,3,2,0,2,2,0,9,0,45.446,0,10.277,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-2,7.5,1,0,"1,738",0
Jaden Kempson,Albany,NEUTRAL,Colgate,Patriot,0,0,Starter,1,35,3,9,1,3,0,0,0,3,3,1,3,3,7,0,45.446,0,10.277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,7.5,1,0,"1,738",0
Amir Lindsey,Albany,NEUTRAL,Colgate,Patriot,0,0,Starter,1,37,6,10,4,4,0,0,0,5,5,2,3,1,16,0,45.446,0,10.277,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,7.5,1,0,"1,738",0
Zacharie Matulu,Albany,NEUTRAL,Colgate,Patriot,0,0,Starter,1,29,5,6,1,2,0,0,0,4,1,0,1,1,11,0,45.446,0,10.277,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-2,7.5,1,0,"1,738",0
Ma'Kye Taylor,Albany,NEUTRAL,Colgate,Patriot,0,0,Bench,0,10,1,5,0,3,0,0,1,0,0,1,1,1,2,0,45.446,0,10.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7.5,1,0,"1,738",0
Yaya Keita,Albany,NEUTRAL,Colgate,Patriot,0,0,Bench,0,8,2,3,0,0,0,0,1,2,0,0,0,3,4,0,45.446,0,10.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7.5,1,0,"1,738",0
Nas Muhammad,Albany,NEUTRAL,Colgate,Patriot,0,0,Bench,0,12,1,5,1,3,0,0,0,5,1,0,1,2,3,0,45.446,0,10.277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,7.5,1,0,"1,738",0
Miles Rose,Albany,NEUTRAL,Colgate,Patriot,0,0,Bench,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,45.446,0,10.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7.5,1,0,"1,738",0
Devin Royal,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Starter,1,39,9,15,4,8,0,0,0,2,2,0,4,3,22,0,24.556,0,21.684,1,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,-5.5,1,0,"6,299",0
Brandon Noel,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Starter,1,9,0,2,0,2,0,0,0,0,1,0,1,0,0,0,24.556,0,21.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,"6,299",0
Christoph Tilly,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Starter,1,32,1,8,0,2,8,8,2,4,0,1,3,3,10,0,24.556,0,21.684,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-5.5,1,0,"6,299",0
Bruce Thornton,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Starter,1,38,7,15,1,5,3,3,1,12,1,0,1,0,18,0,24.556,0,21.684,2,1,0,0,0,1,0,1,0,0,0,0,1,0,-1,-5.5,1,0,"6,299",0
John Mobley Jr.,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Starter,1,14,1,3,1,3,0,2,1,0,0,1,1,1,3,0,24.556,0,21.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,"6,299",0
Amare Bynum,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Bench,0,31,3,5,1,2,0,0,2,3,0,0,0,3,7,0,24.556,0,21.684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-5.5,1,0,"6,299",0
Ivan Njegovan,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Bench,0,8,2,4,0,0,0,0,1,3,1,0,1,2,4,0,24.556,0,21.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5.5,1,0,"6,299",0
Gabe Cupps,Ohio St.,AWAY,Pittsburgh,ACC,1,0,Bench,0,27,0,2,0,2,2,2,0,4,3,1,1,2,2,0,24.556,0,21.684,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-5.5,1,0,"6,299",0
Roman Siulepa,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Starter,1,24,1,9,0,2,0,0,4,3,0,0,0,4,2,0,21.684,0,24.556,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5.5,1,0,"6,299",0
Cameron Corhen,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Starter,1,36,6,14,1,2,5,10,5,5,1,1,2,2,18,0,21.684,0,24.556,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,5.5,1,0,"6,299",0
Omari Witherspoon,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Starter,1,37,4,14,0,3,3,4,0,4,2,1,0,1,11,0,21.684,0,24.556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.5,1,0,"6,299",0
Damarco Minor,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Starter,1,37,7,14,3,8,1,1,0,2,2,5,1,3,18,0,21.684,0,24.556,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.5,1,0,"6,299",0
Barry Dunning Jr.,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Starter,1,39,8,13,1,6,1,1,1,4,0,1,0,3,18,0,21.684,0,24.556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.5,1,0,"6,299",0
Papa Amadou Kante,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Bench,0,7,0,2,0,0,0,0,1,0,0,0,0,2,0,0,21.684,0,24.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,1,0,"6,299",0
Nojus Indrusaitis,Pittsburgh,HOME,Ohio St.,Big Ten,1,0,Bench,0,20,0,3,0,1,0,0,1,1,1,1,2,2,0,0,21.684,0,24.556,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5.5,1,0,"6,299",0
Corey Washington,SMU,AWAY,Mississippi St.,SEC,1,0,Starter,1,41,3,9,0,5,6,8,5,5,2,0,2,4,12,0,43.439,0,27.576,2,1,0,0,0,0,0,0,1,0,0,1,1,0,6,1.5,1,1,"7,810",0
Samet Yigitoglu,SMU,AWAY,Mississippi St.,SEC,1,0,Starter,1,35,2,2,0,0,1,3,5,8,3,0,1,3,5,0,43.439,0,27.576,1,0,0,0,0,0,0,1,1,0,1,0,1,0,6,1.5,1,1,"7,810",0
B.J. Edwards,SMU,AWAY,Mississippi St.,SEC,1,0,Starter,1,41,3,12,0,4,0,3,0,6,3,1,2,2,6,0,43.439,0,27.576,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1.5,1,1,"7,810",0
Boopie Miller,SMU,AWAY,Mississippi St.,SEC,1,0,Starter,1,39,9,19,5,9,5,5,1,8,3,2,2,3,28,0,43.439,0,27.576,1,0,0,0,0,1,1,1,0,0,1,0,1,1,6,1.5,1,1,"7,810",0
Jaron Pierre Jr.,SMU,AWAY,Mississippi St.,SEC,1,0,Starter,1,40,11,21,1,5,1,1,0,6,2,0,2,3,24,0,43.439,0,27.576,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1.5,1,1,"7,810",0
Jermaine O'Neal Jr.,SMU,AWAY,Mississippi St.,SEC,1,0,Bench,0,16,2,5,2,4,0,0,0,0,1,0,1,0,6,0,43.439,0,27.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5,1,1,"7,810",0
Jaden Toombs,SMU,AWAY,Mississippi St.,SEC,1,0,Bench,0,11,2,3,0,0,2,3,3,3,2,0,0,1,6,0,43.439,0,27.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5,1,1,"7,810",0
Achor Achor,Mississippi St.,HOME,SMU,ACC,1,0,Starter,1,38,1,4,0,2,3,7,4,8,2,3,1,4,5,0,27.576,0,43.439,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-6,-1.5,1,1,"7,810",0
Quincy Ballard,Mississippi St.,HOME,SMU,ACC,1,0,Starter,1,32,4,8,0,0,4,4,2,8,0,0,1,2,12,0,27.576,0,43.439,2,1,0,0,0,1,0,1,0,0,0,0,1,0,-6,-1.5,1,1,"7,810",0
Ja'Borri McGhee,Mississippi St.,HOME,SMU,ACC,1,0,Starter,1,30,6,12,3,7,2,3,0,0,1,0,0,2,17,0,27.576,0,43.439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,-1.5,1,1,"7,810",0
Jayden Epps,Mississippi St.,HOME,SMU,ACC,1,0,Starter,1,33,8,17,3,6,2,2,0,1,3,4,1,3,21,0,27.576,0,43.439,1,0,0,0,0,0,0,0,0,1,1,0,1,1,-6,-1.5,1,1,"7,810",0
Josh Hubbard,Mississippi St.,HOME,SMU,ACC,1,0,Starter,1,39,5,19,1,7,5,5,0,3,2,1,3,4,16,0,27.576,0,43.439,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-6,-1.5,1,1,"7,810",0
Jamarion Davis-Fleming,Mississippi St.,HOME,SMU,ACC,1,0,Bench,0,7,0,0,0,0,0,0,0,2,0,0,0,4,0,0,27.576,0,43.439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6,-1.5,1,1,"7,810",0
Brandon Walker,Mississippi St.,HOME,SMU,ACC,1,0,Bench,0,6,2,3,0,0,0,0,0,2,0,0,0,1,4,0,27.576,0,43.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1.5,1,1,"7,810",0
Shawn Jones Jr.,Mississippi St.,HOME,SMU,ACC,1,0,Bench,0,33,1,5,1,5,3,4,1,6,2,0,1,2,6,0,27.576,0,43.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,-1.5,1,1,"7,810",0
Amier Ali,Mississippi St.,HOME,SMU,ACC,1,0,Bench,0,7,0,2,0,1,0,0,0,1,1,1,0,1,0,0,27.576,0,43.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1.5,1,1,"7,810",0
Melo Baines,Norfolk St.,AWAY,Arizona,Big 12,0,0,Starter,1,12,4,5,0,0,0,0,1,2,0,0,1,5,8,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37,35.5,0,0,"13,461",0
Devon Ellis,Norfolk St.,AWAY,Arizona,Big 12,0,0,Starter,1,7,0,1,0,0,0,0,1,2,1,0,1,2,0,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,35.5,0,0,"13,461",0
Jordan Leaks,Norfolk St.,AWAY,Arizona,Big 12,0,0,Starter,1,28,1,4,1,2,0,0,0,3,1,0,2,1,3,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,35.5,0,0,"13,461",0
Anthony McComb III,Norfolk St.,AWAY,Arizona,Big 12,0,0,Starter,1,38,8,18,1,5,2,2,0,1,1,1,3,2,19,0,66.847,0,46.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,35.5,0,0,"13,461",0
Elijah Jamison,Norfolk St.,AWAY,Arizona,Big 12,0,0,Starter,1,22,3,14,2,5,0,0,0,1,2,0,2,1,8,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,35.5,0,0,"13,461",0
Yel Deeng,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,16,2,4,1,3,0,0,1,4,1,0,0,4,5,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37,35.5,0,0,"13,461",0
Jaquel Morris,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,8,1,1,0,0,0,3,0,0,0,1,0,2,2,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,35.5,0,0,"13,461",0
Keyontae Lewis,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,21,3,5,0,0,0,2,0,3,0,1,0,3,6,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,35.5,0,0,"13,461",0
Adrean Newton,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,9,2,2,0,0,0,0,1,0,2,0,1,5,4,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37,35.5,0,0,"13,461",0
Mykel Jenkins,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,25,1,5,0,1,0,2,0,1,2,1,2,3,2,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,35.5,0,0,"13,461",0
Dian Wright-Forde,Norfolk St.,AWAY,Arizona,Big 12,0,0,Bench,0,14,2,5,0,0,0,0,0,1,2,0,2,1,4,0,66.847,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,35.5,0,0,"13,461",0
Ivan Kharchenkov,Arizona,HOME,Norfolk St.,MEAC,0,1,Starter,1,9,1,2,0,1,0,0,0,1,1,1,1,0,2,0,46.8,0,66.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-35.5,0,0,"13,461",0
Koa Peat,Arizona,HOME,Norfolk St.,MEAC,0,1,Starter,1,24,6,12,0,1,4,9,2,2,4,1,2,3,16,0,46.8,0,66.847,1,0,0,0,0,0,0,0,0,0,1,0,1,0,37,-35.5,0,0,"13,461",0
Motiejus Krivas,Arizona,HOME,Norfolk St.,MEAC,0,1,Starter,1,26,7,8,0,1,6,9,4,5,1,1,0,3,20,0,46.8,0,66.847,1,0,0,0,1,0,1,1,1,0,0,0,1,1,37,-35.5,0,0,"13,461",0
Brayden Burries,Arizona,HOME,Norfolk St.,MEAC,0,1,Starter,1,27,4,8,1,4,6,6,0,3,3,2,2,0,15,0,46.8,0,66.847,1,0,0,0,0,1,0,0,0,1,0,0,1,0,37,-35.5,0,0,"13,461",0
Jaden Bradley,Arizona,HOME,Norfolk St.,MEAC,0,1,Starter,1,25,2,3,0,0,3,3,0,4,4,1,0,3,7,0,46.8,0,66.847,0,0,0,0,0,1,0,0,0,0,1,0,1,0,37,-35.5,0,0,"13,461",0
Sidi Gueye,Arizona,HOME,Norfolk St.,MEAC,0,1,Bench,0,5,0,0,0,0,2,2,0,1,0,0,1,0,2,0,46.8,0,66.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-35.5,0,0,"13,461",0
Dwayne Aristode,Arizona,HOME,Norfolk St.,MEAC,0,1,Bench,0,24,1,5,0,2,1,3,1,4,1,1,0,0,3,0,46.8,0,66.847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,-35.5,0,0,"13,461",0
Tobe Awaka,Arizona,HOME,Norfolk St.,MEAC,0,1,Bench,0,20,5,8,0,0,3,5,4,4,2,2,0,1,13,0,46.8,0,66.847,1,0,0,0,0,0,0,0,1,1,0,0,1,0,37,-35.5,0,0,"13,461",0
Anthony Dell'Orso,Arizona,HOME,Norfolk St.,MEAC,0,1,Bench,0,21,4,6,1,1,7,9,1,2,3,2,2,0,16,0,46.8,0,66.847,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,-35.5,0,0,"13,461",0
Evan Nelson,Arizona,HOME,Norfolk St.,MEAC,0,1,Bench,0,8,0,1,0,1,0,0,0,2,1,1,1,0,0,0,46.8,0,66.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-35.5,0,0,"13,461",0
Quentin Heady,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Starter,1,23,2,9,1,1,1,2,1,1,0,2,0,1,6,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-44,29.5,0,0,"12,192",0
Daniel Rouzan,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Starter,1,27,4,10,0,1,2,2,2,2,2,0,1,1,10,0,15.516,0,17.215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-44,29.5,0,0,"12,192",0
Seneca Willoughby,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Starter,1,28,1,8,0,4,3,4,0,2,2,0,0,2,5,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-44,29.5,0,0,"12,192",0
Jakobi Heady,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Starter,1,31,3,9,0,2,9,11,3,5,2,1,3,2,15,0,15.516,0,17.215,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-44,29.5,0,0,"12,192",0
Arterio Morris,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Starter,1,29,3,10,0,2,2,2,0,2,1,1,6,1,8,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-44,29.5,0,0,"12,192",0
Ariel Bland,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Bench,0,21,2,2,0,0,0,0,2,1,0,1,0,3,4,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-44,29.5,0,0,"12,192",0
David Onanina,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Bench,0,9,0,1,0,0,0,0,1,2,0,0,0,3,0,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,29.5,0,0,"12,192",0
Jordan Johnson,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Bench,0,14,0,3,0,2,0,0,0,0,0,2,0,1,0,0,15.516,0,17.215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-44,29.5,0,0,"12,192",0
Rickey Mitchell Jr.,Bethune Cookman,AWAY,Indiana,Big Ten,0,0,Bench,0,16,2,4,1,2,0,0,0,2,2,0,0,0,5,0,15.516,0,17.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,29.5,0,0,"12,192",0
Reed Bailey,Indiana,HOME,Bethune Cookman,SWAC,1,1,Starter,1,18,1,4,0,0,3,4,2,5,4,0,0,1,5,0,17.215,0,15.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-29.5,0,0,"12,192",0
Tucker DeVries,Indiana,HOME,Bethune Cookman,SWAC,1,1,Starter,1,27,6,12,5,10,3,3,0,3,5,0,0,3,20,0,17.215,0,15.516,1,0,0,0,0,1,1,0,0,0,0,0,1,1,44,-29.5,0,0,"12,192",0
Tayton Conerway,Indiana,HOME,Bethune Cookman,SWAC,1,1,Starter,1,26,4,8,0,3,1,1,1,2,5,3,0,1,9,0,17.215,0,15.516,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44,-29.5,0,0,"12,192",0
Lamar Wilkerson,Indiana,HOME,Bethune Cookman,SWAC,1,1,Starter,1,21,7,15,1,8,3,3,0,3,3,1,0,2,18,0,17.215,0,15.516,1,0,0,0,0,1,0,0,0,0,0,0,1,0,44,-29.5,0,0,"12,192",0
Conor Enright,Indiana,HOME,Bethune Cookman,SWAC,1,1,Starter,1,28,1,1,1,1,0,0,0,4,7,1,1,2,3,0,17.215,0,15.516,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44,-29.5,0,0,"12,192",0
Sam Alexis,Indiana,HOME,Bethune Cookman,SWAC,1,1,Bench,0,20,6,9,0,0,2,2,3,5,0,2,2,2,14,0,17.215,0,15.516,1,0,0,0,0,0,0,0,1,0,0,0,1,0,44,-29.5,0,0,"12,192",0
Trent Sisley,Indiana,HOME,Bethune Cookman,SWAC,1,1,Bench,0,22,6,10,1,3,1,2,2,7,0,0,0,3,14,0,17.215,0,15.516,1,0,0,0,0,0,0,1,0,0,0,0,1,0,44,-29.5,0,0,"12,192",0
Nick Dorn,Indiana,HOME,Bethune Cookman,SWAC,1,1,Bench,0,19,4,5,4,5,2,2,0,0,1,0,2,0,14,0,17.215,0,15.516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-29.5,0,0,"12,192",0
Jasai Miles,Indiana,HOME,Bethune Cookman,SWAC,1,1,Bench,0,13,0,1,0,1,1,2,0,3,2,0,2,0,1,0,17.215,0,15.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-29.5,0,0,"12,192",0
Jeremy Elyzee,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Starter,1,28,3,11,0,2,1,2,1,2,1,2,2,2,7,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3.5,1,0,—,0
Isaiah Gaines,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Starter,1,28,7,8,0,0,2,2,0,5,1,0,2,5,16,0,16.273,0,10.623,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3.5,1,0,—,0
CJ Booker,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Starter,1,17,1,3,1,2,0,0,0,0,1,2,1,2,3,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Jaiden Lawrence,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Starter,1,14,1,1,0,0,0,0,0,0,0,1,1,2,2,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Ethan Pickett,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Starter,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Makhi Myles,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,10,0,0,0,0,0,1,0,1,0,0,1,2,0,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Ubong-Abasi Etim,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,9,1,1,0,0,0,0,0,5,1,0,0,1,2,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Peter Hemschemeier,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,22,7,10,5,5,0,0,0,1,3,0,3,1,19,0,16.273,0,10.623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3.5,1,0,—,0
Kyle Edison,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,9,0,2,0,1,2,2,1,1,3,0,0,2,2,0,16.273,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1,0,—,0
Seth Jones,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,25,2,5,2,3,0,0,1,6,3,0,3,2,6,0,16.273,0,10.623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3.5,1,0,—,0
Jalen Forrest,Southeastern Louisiana,NEUTRAL,Navy,Patriot,0,0,Bench,0,25,2,4,1,2,7,8,1,4,2,1,3,3,12,0,16.273,0,10.623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3.5,1,0,—,0
Donovan Draper,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Starter,1,33,1,4,0,2,1,1,2,5,5,3,2,5,3,0,10.623,0,16.273,0,0,0,0,0,0,0,0,0,1,1,1,1,0,-4,-3.5,1,0,—,0
Mike Woods,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Starter,1,37,4,10,0,1,2,2,4,2,1,2,1,3,10,0,10.623,0,16.273,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-4,-3.5,1,0,—,0
Aidan Kehoe,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Starter,1,30,2,2,0,0,3,8,1,3,0,0,1,0,7,0,10.623,0,16.273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4,-3.5,1,0,—,0
Jinwoo Kim,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Starter,1,32,2,9,1,5,3,4,1,2,2,0,0,3,8,0,10.623,0,16.273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4,-3.5,1,0,—,0
Austin Benigni,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Starter,1,40,7,16,0,1,10,12,0,3,2,2,5,1,24,0,10.623,0,16.273,1,0,0,0,0,0,1,0,0,0,0,0,1,1,-4,-3.5,1,0,—,0
Jordan Pennick,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Bench,0,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.623,0,16.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3.5,1,0,—,0
Cam Cole,Navy,NEUTRAL,Southeastern Louisiana,Southland,0,0,Bench,0,16,5,6,3,4,0,1,0,1,0,2,1,2,13,0,10.623,0,16.273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3.5,1,0,—,0
Omari Hamilton,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Starter,1,21,3,7,0,2,2,4,1,2,0,1,0,1,8,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,16.5,0,0,"1,938",0
Tycen McDaniels,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Starter,1,20,4,8,0,1,3,3,2,1,0,1,4,2,11,0,15.731,0,11.934,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-25,16.5,0,0,"1,938",0
Nick Woodard,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Starter,1,17,1,4,1,2,2,4,0,1,1,0,3,1,5,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,16.5,0,0,"1,938",0
Jameel Morris,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Starter,1,30,3,9,0,2,0,2,2,4,3,2,2,2,6,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-25,16.5,0,0,"1,938",0
Shane Lancaster,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Starter,1,16,2,5,2,3,1,2,1,0,0,0,1,2,7,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,16.5,0,0,"1,938",0
William Henderson,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Bench,0,20,1,3,0,0,2,4,1,3,0,0,1,1,4,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,16.5,0,0,"1,938",0
Mike Jones,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Bench,0,18,2,6,0,1,0,0,1,2,0,0,0,0,4,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,16.5,0,0,"1,938",0
Travis Roberts,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Bench,0,22,1,4,0,1,0,2,1,3,0,0,0,0,2,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,16.5,0,0,"1,938",0
Bryson Calamese,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Bench,0,10,1,2,0,0,0,0,2,0,1,0,2,0,2,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,16.5,0,0,"1,938",0
