Team,,FGM,FGA,FG3sM,FG3sA,FTM,FTA,OReb,DReb,AST,TO,STL,PF,PTS_OFF_TURN,FST_BREAK,PTS_PAINT,Points,Opp Points,Win,Loss,OPP_FGM,OPP_FGA,OPP_FG3sM,OPP_FG3sA,OPP_OReb,OPP_DReb,OPP_AST,OPP_TO,OPP_PF,OPP_PTS_OFF_TURN,OPP_FST_BREAK,OPP_PTS_PAINT
Sacred Heart,,328,784,138,397,161,208,11.5384615384615,23.2307692307692,14.6153846153846,13.7692307692308,7.07692307692308,16.6153846153846,13.2307692307692,8.84615384615385,26,73.4615384615385,80.2307692307692,8,5,368,790,136,380,11.6153846153846,24.9230769230769,17.6153846153846,12.3846153846154,15.4615384615385,16.4615384615385,13.5384615384615,32.7692307692308
Saint Francis,,267,674,78,248,94,134,9.81818181818182,20.1818181818182,12.0909090909091,14.3636363636364,7.90909090909091,17.9090909090909,11.5454545454545,6.18181818181818,27.2727272727273,64.1818181818182,89.8181818181818,8,5,352,658,124,307,10.2727272727273,28.3636363636364,20.3636363636364,13.1818181818182,14.8181818181818,18.7272727272727,15.2727272727273,38.7272727272727
Saint Joseph's,,268,672,80,301,172,223,13,26.2727272727273,14.4545454545455,12.2727272727273,5.90909090909091,16.8181818181818,10.5454545454545,10.6363636363636,31.2727272727273,71.6363636363636,72.6363636363636,8,5,290,679,73,232,12.0909090909091,25.3636363636364,13,11.2727272727273,15.6363636363636,13.1818181818182,10.7272727272727,34.5454545454545
Saint Louis,,385,755,123,329,221,282,12.25,31.8333333333333,18.5833333333333,13.1666666666667,7.58333333333333,17.75,16,19.5,43.3333333333333,92.8333333333333,69.4166666666667,8,5,276,739,86,301,9.91666666666667,20.75,10.9166666666667,12.6666666666667,18,15.0833333333333,11.9166666666667,26.1666666666667
Saint Mary’s,,336,732,87,247,251,309,12.3076923076923,27.3076923076923,13.8461538461538,11.7692307692308,5.15384615384615,15.7692307692308,10.7692307692308,8.30769230769231,32.7692307692308,77.6923076923077,66.6923076923077,8,5,317,775,88,282,9.30769230769231,20.0769230769231,12.5384615384615,10.4615384615385,19.3076923076923,12.9230769230769,9.92307692307692,29.6923076923077
Saint Peter's,,336,604,75,259,144,183,12.8,20.7,11.7,11.1,10.5,21,13.7,11.5,26.8,68.1,71.4,8,5,228,508,69,197,11.7,26,13.8,14.9,16.8,12.7,9.8,28.8
Sam Houston St.,,254,579,83,232,149,195,14.1111111111111,24.6666666666667,13.4444444444444,12.3333333333333,7.44444444444444,21.4444444444444,13.2222222222222,16.7777777777778,32.6666666666667,82.2222222222222,80.7777777777778,8,5,246,541,73,244,12,23.2222222222222,13.2222222222222,12.7777777777778,17.3333333333333,12.7777777777778,9.88888888888889,34
Samford,,270,664,94,306,179,269,10.5454545454545,25.5454545454545,12.6363636363636,10,4.63636363636364,15.4545454545455,9.90909090909091,6.54545454545455,29.2727272727273,73.9090909090909,80.5454545454545,5,6,319,685,93,240,10.7272727272727,29.0909090909091,14,10.3636363636364,18.6363636363636,12.1818181818182,11.8181818181818,34.9090909090909
San Diego,,296,701,107,324,161,207,10.4166666666667,19.4166666666667,14.5,12.6666666666667,8.5,17.9166666666667,16.6666666666667,12.5833333333333,27,71.6666666666667,76.5833333333333,8,5,321,671,83,249,12.0833333333333,24.6666666666667,14,14.8333333333333,16.0833333333333,14.9166666666667,13.0833333333333,35.5
San Diego St.,,271,590,79,204,160,212,11,23.5,16.1,13.4,7.9,19.1,17.8,11.3,31.4,78.1,73.8,8,5,245,580,94,274,12.3,22.9,14.1,15.1,16.5,15,9.5,27.4
San Francisco,,318,713,121,342,212,303,10.6153846153846,26.3846153846154,14.0769230769231,10.8461538461538,4.53846153846154,18.3076923076923,11,6.92307692307692,26.4615384615385,74.5384615384615,69.6153846153846,8,5,319,788,88,284,12.1538461538462,22.1538461538462,12.5384615384615,9,18.8461538461538,11.7692307692308,6.92307692307692,31.2307692307692
San Jose St.,,277,638,80,226,154,210,11.8181818181818,19.7272727272727,10.4545454545455,12,6.36363636363636,17.4545454545455,14.2727272727273,8.45454545454545,30.1818181818182,71.6363636363636,76.7272727272727,8,5,306,628,95,266,11.5454545454545,22.7272727272727,16.6363636363636,12.9090909090909,16.5454545454545,13.5454545454545,13,34.9090909090909
Santa Clara,,381,836,127,381,158,227,14.3076923076923,21.9230769230769,18.0769230769231,12.0769230769231,8.15384615384615,20.9230769230769,17.3076923076923,12.5384615384615,35.3846153846154,80.5384615384615,71.2307692307692,8,5,305,694,88,271,10,21.0769230769231,14.1538461538462,14,16.3076923076923,12.7692307692308,14.6923076923077,31.3846153846154
Seattle,,321,689,84,246,174,247,9.16666666666667,23.75,13.4166666666667,12.4166666666667,8.16666666666667,16.9166666666667,16.8333333333333,8.16666666666667,36.3333333333333,75,69.0833333333333,8,5,287,690,82,265,11,23.9166666666667,12.1666666666667,15,17.8333333333333,15.1666666666667,7.25,29
Seton Hall,,346,765,75,226,203,272,12,23.4615384615385,14.7692307692308,10.6153846153846,10.6923076923077,18.4615384615385,20.8461538461538,10.6923076923077,36.6153846153846,74.6153846153846,62.2307692307692,8,5,260,659,92,277,10.3076923076923,22.6153846153846,10.6153846153846,16.1538461538462,18.1538461538462,10.6153846153846,5.23076923076923,23.0769230769231
Siena,,326,726,63,227,189,267,10.7692307692308,23.3076923076923,12.4615384615385,10.8461538461538,7.30769230769231,13.7692307692308,14.9230769230769,7.30769230769231,33.0769230769231,69.5384615384615,64.5384615384615,8,5,307,693,71,238,8.76923076923077,22.4615384615385,9.61538461538462,13.2307692307692,17.3846153846154,11.3846153846154,6.30769230769231,30.6153846153846
SIU Edwardsville,,247,592,70,210,127,188,11.1,24.8,11.8,11.5,6.9,16.5,11.9,9.2,29.4,69.1,70.5,8,5,235,579,83,258,11.3,25.3,11.5,11.7,15.8,13.3,11.2,25.4
SMU,,424,850,99,288,237,309,13.3846153846154,26.8461538461538,19,11.6153846153846,8.69230769230769,17.1538461538462,20.4615384615385,16.5384615384615,41.2307692307692,91.0769230769231,76.4615384615385,8,5,345,826,107,355,12.5384615384615,22.6923076923077,15.5384615384615,14.7692307692308,20.6923076923077,13.5384615384615,9.61538461538462,31.2307692307692
South Alabama,,312,668,72,225,179,266,8.75,25.6666666666667,11.25,10.25,8.16666666666667,12.4166666666667,14.4166666666667,10.0833333333333,36.8333333333333,72.9166666666667,71.3333333333333,8,5,298,753,144,456,13.1666666666667,24.3333333333333,17.6666666666667,13,17.0833333333333,12.0833333333333,8.16666666666667,23
South Carolina,,322,700,100,335,213,271,9.66666666666667,26.25,14.9166666666667,10.4166666666667,5.16666666666667,17.8333333333333,10.75,8.33333333333333,31.6666666666667,79.75,68.3333333333333,8,5,299,708,61,215,9.66666666666667,23.1666666666667,12.5833333333333,9.91666666666667,18.4166666666667,11.25,12.9166666666667,32.8333333333333
South Carolina St.,,299,774,82,244,175,277,12.3846153846154,19.6923076923077,11.1538461538462,14.5384615384615,6.69230769230769,20.8461538461538,12.6153846153846,7.69230769230769,22.9230769230769,65.7692307692308,89,8,5,383,767,113,333,13.0769230769231,26.8461538461538,18.1538461538462,12,17.5384615384615,17.7692307692308,14.0769230769231,39.0769230769231
South Dakota,,322,740,70,226,253,349,13.8333333333333,21.8333333333333,10.5833333333333,13.8333333333333,7.41666666666667,17.0833333333333,14.25,9.41666666666667,37,80.5833333333333,86.1666666666667,8,5,383,744,74,212,10.75,25,15.5833333333333,13.6666666666667,20.6666666666667,17.3333333333333,15,48
South Dakota St.,,303,695,97,288,162,234,10.1666666666667,24.5,13.6666666666667,12.0833333333333,5.83333333333333,18.25,11.6666666666667,9.91666666666667,30,72.0833333333333,74.5833333333333,7,8,300,684,102,316,9.5,25.5833333333333,14.1666666666667,12,19.25,13.3333333333333,9.5,28.8333333333333
South Florida,,351,800,112,348,259,347,16,25.5,16.75,11.75,9.83333333333333,21.5833333333333,22.3333333333333,15.0833333333333,39.1666666666667,89.4166666666667,80.75,8,5,321,733,102,286,12.8333333333333,25.25,13.9166666666667,16.0833333333333,20.3333333333333,13.75,10.25,33
Southeast Missouri St.,,274,613,67,225,150,209,10.9,22.6,11.5,13.6,5.5,23.1,15,8.9,34.6,76.5,83.6,8,5,267,540,73,194,8.4,25.8,12.3,14,18.7,16.2,13.9,35.8
Southeastern Louisiana,,241,603,67,254,167,235,9.63636363636364,21,11.6363636363636,11.7272727272727,8.09090909090909,19,14.7272727272727,7.09090909090909,27.6363636363636,65.0909090909091,71.7272727272727,8,5,261,549,74,207,8.36363636363636,27.0909090909091,13.1818181818182,13.8181818181818,17.9090909090909,12.8181818181818,11.0909090909091,28.1818181818182
Southern,,244,583,64,180,115,180,12.1111111111111,21.4444444444444,11.8888888888889,13.4444444444444,7.66666666666667,21.7777777777778,11.6666666666667,12,33.7777777777778,74.1111111111111,93.6666666666667,8,5,276,556,94,225,12.6666666666667,28.2222222222222,17.8888888888889,12.5555555555556,18.3333333333333,14.6666666666667,17.8888888888889,35.5555555555556
Southern Illinois,,389,799,56,201,188,276,11.5384615384615,26.7692307692308,13.5384615384615,13.1538461538462,8.23076923076923,18.1538461538462,15.1538461538462,13.2307692307692,42.1538461538462,78.6153846153846,76.7692307692308,8,5,352,806,113,341,11.2307692307692,23.6923076923077,14.6153846153846,13.2307692307692,18.0769230769231,14.2307692307692,9.30769230769231,30.9230769230769
Southern Indiana,,226,607,79,267,144,222,11.1,25.4,10.3,11.6,6,18.2,11.9,9.8,23.6,67.5,78.8,8,5,279,621,61,186,12.2,31.2,12.9,11.8,17.7,15.3,14.9,38.6
Southern Miss,,307,689,54,194,213,291,11.75,24.0833333333333,11.8333333333333,12.1666666666667,6.91666666666667,18.75,15.75,10.9166666666667,34.6666666666667,73.4166666666667,76.4166666666667,8,5,305,676,108,293,10.0833333333333,23.0833333333333,14.25,12.1666666666667,18.9166666666667,12.5833333333333,11.8333333333333,28.8333333333333
Southern Utah,,254,603,56,213,101,144,9.4,22.9,11.8,14.1,4.9,15.9,9.8,9.8,36.6,66.5,86.6,8,5,328,640,88,210,10.8,27.9,15.7,10,15.4,16.8,13.3,41
St. Bonaventure,,341,728,83,226,171,225,13,23.5833333333333,15.8333333333333,12.5,8.16666666666667,16,14.1666666666667,12.9166666666667,36.8333333333333,78,71.9166666666667,8,5,308,688,86,260,10.5,21,13.5833333333333,12.9166666666667,16.75,14.0833333333333,7.91666666666667,31.6666666666667
St. John's,,344,732,93,269,249,335,13.5,25.3333333333333,16.25,12.9166666666667,8.66666666666667,17.6666666666667,19.3333333333333,18.3333333333333,38.6666666666667,85.8333333333333,71.6666666666667,8,5,314,762,76,260,13.3333333333333,22,11.9166666666667,15.5833333333333,20.5833333333333,13.4166666666667,10.0833333333333,33.5
St. Thomas,,340,690,101,311,158,214,5.83333333333333,23.4166666666667,15.75,9.91666666666667,9.16666666666667,15.5,17.4166666666667,11.25,39,78.25,73.6666666666667,8,5,316,689,95,282,8.83333333333333,25.4166666666667,15.0833333333333,13.8333333333333,17.6666666666667,11.0833333333333,7.41666666666667,33.6666666666667
Stanford,,344,773,115,323,261,361,12.3846153846154,23.8461538461538,13.0769230769231,11.6923076923077,8.84615384615385,17.3846153846154,20.8461538461538,11.3076923076923,33.6923076923077,81.8461538461538,72.3076923076923,8,5,324,699,79,222,7.38461538461538,22.8461538461538,10.9230769230769,15.2307692307692,20.8461538461538,11.6923076923077,8.15384615384615,33.6923076923077
Stephen F. Austin,,279,620,94,250,110,175,12,25.5,14.2,9.9,6.4,17.7,14.9,6.4,31,76.2,65,8,5,221,551,50,168,10.5,24.4,10.1,11.7,14.6,11,9.4,29.8
Stetson,,246,617,82,273,119,183,8.81818181818182,21,10.9090909090909,13.3636363636364,6.36363636363636,13.7272727272727,11.7272727272727,5.72727272727273,25.2727272727273,63,81.4545454545455,8,5,330,652,102,272,10.4545454545455,27.5454545454545,16.6363636363636,11.6363636363636,15.3636363636364,17.5454545454545,9.72727272727273,38
Stonehill,,254,645,85,257,90,131,10.4545454545455,27.0909090909091,11.6363636363636,15.2727272727273,4.27272727272727,17.2727272727273,7.63636363636364,6.72727272727273,26.5454545454545,62.0909090909091,75.3636363636364,8,5,296,668,82,246,10.1818181818182,26.6363636363636,11.3636363636364,8.18181818181818,13.4545454545455,19.9090909090909,13.4545454545455,35.4545454545455
Stony Brook,,286,684,98,285,145,212,9.91666666666667,23.4166666666667,12,12.0833333333333,6.08333333333333,15.5,11.8333333333333,6.58333333333333,24.3333333333333,67.9166666666667,69.9166666666667,8,5,291,670,80,256,10.75,26.25,12.1666666666667,11.8333333333333,15.6666666666667,11.75,9.66666666666667,29.3333333333333
Syracuse,,350,749,84,273,186,315,11.5384615384615,24.9230769230769,13,10.6923076923077,7,15.2307692307692,17.4615384615385,12.3846153846154,37.3846153846154,74.6153846153846,64.8461538461538,8,5,294,754,85,260,12.8461538461538,24.4615384615385,12.4615384615385,14.4615384615385,18.8461538461538,12.0769230769231,8.69230769230769,28.9230769230769
Tarleton St.,,238,508,51,138,165,213,10.7777777777778,21.7777777777778,12.2222222222222,15.8888888888889,9.77777777777778,19.2222222222222,21.7777777777778,12.8888888888889,33.7777777777778,76.8888888888889,77,8,5,233,489,75,213,10.7777777777778,21,14.8888888888889,17.6666666666667,18.8888888888889,16.2222222222222,10.2222222222222,31.1111111111111
TCU,,367,784,102,302,208,282,11.3846153846154,24.4615384615385,16.7692307692308,11.0769230769231,8.38461538461538,15.3076923076923,18.1538461538462,16.6923076923077,37.2307692307692,80.3076923076923,64.6923076923077,8,5,302,728,95,284,8.76923076923077,22.1538461538462,14.6923076923077,15.4615384615385,18.0769230769231,10.5384615384615,7.53846153846154,26.6153846153846
Temple,,301,651,87,233,219,298,8.83333333333333,24.0833333333333,12.5833333333333,8.58333333333333,5,16,12.6666666666667,10.4166666666667,32,75.6666666666667,72.5833333333333,8,5,315,699,100,284,10.3333333333333,23.75,13.6666666666667,9.58333333333333,20,10.25,6,32.8333333333333
Tennessee,,356,741,91,263,183,256,15.0833333333333,28.0833333333333,19,12.6666666666667,7.75,16.0833333333333,15.0833333333333,10.8333333333333,41.6666666666667,82.1666666666667,64.5,8,5,267,701,90,320,11.25,18.6666666666667,10.0833333333333,12.75,16.5833333333333,11.4166666666667,8.08333333333333,25.5
Tennessee Martin,,207,486,73,233,151,232,12.2222222222222,25.1111111111111,13.3333333333333,16,7.66666666666667,16.7777777777778,11.8888888888889,9.88888888888889,28.6666666666667,70.8888888888889,72.6666666666667,8,5,224,508,57,189,10.7777777777778,23.6666666666667,13,12.3333333333333,19,19.1111111111111,13.8888888888889,33.3333333333333
Tennessee St.,,225,560,48,175,144,198,13.3333333333333,22.3333333333333,10.8888888888889,13.7777777777778,10,20.8888888888889,15.6666666666667,13.2222222222222,31.7777777777778,71.3333333333333,78.8888888888889,8,5,234,488,54,175,10.1111111111111,27,13.1111111111111,15.6666666666667,19.8888888888889,14.2222222222222,13.8888888888889,37.1111111111111
Tennessee Tech,,236,523,58,181,139,189,8.88888888888889,25.5555555555556,12.4444444444444,14.1111111111111,6.77777777777778,19.3333333333333,13.7777777777778,12.2222222222222,32.4444444444444,74.3333333333333,82.2222222222222,8,5,250,557,85,226,11.5555555555556,25.6666666666667,15.7777777777778,12.3333333333333,16.1111111111111,16.5555555555556,11.8888888888889,32.1111111111111
Texas,,338,701,90,269,258,358,13.0833333333333,27.3333333333333,12.8333333333333,10.4166666666667,6.08333333333333,20.0833333333333,14.5833333333333,18,36.3333333333333,85.3333333333333,70.75,9,4,292,694,79,227,8.91666666666667,21.1666666666667,11.1666666666667,11,22.3333333333333,9.58333333333333,6.91666666666667,28
Texas A&M,,417,847,151,395,266,357,12.9230769230769,26.5384615384615,22.0769230769231,12.4615384615385,9.69230769230769,18.7692307692308,22.1538461538462,13.3846153846154,38.1538461538462,96.2307692307692,77.1538461538462,10,3,347,784,112,329,10.1538461538462,23.3076923076923,16.6923076923077,16.3846153846154,20.6153846153846,13.7692307692308,10.8461538461538,28.6153846153846
Texas A&M Corpus Chris,,151,409,37,132,95,150,11,24.1428571428571,12,12.1428571428571,6.85714285714286,19.5714285714286,13.1428571428571,9,29.1428571428571,62,74.5714285714286,8,5,172,379,48,134,9.42857142857143,29.8571428571429,15.5714285714286,12,17.2857142857143,14.5714285714286,13.1428571428571,30.8571428571429
Texas Southern,,189,461,37,140,118,172,9.75,22,9.25,15.125,6.125,21.25,9.25,9.625,31.75,66.625,90.75,8,5,233,469,77,215,11.375,28.75,16.875,11.875,19.25,19.375,17.625,36
Texas St.,,297,679,52,168,179,237,12.1666666666667,23.75,12.5833333333333,14.3333333333333,8.5,19,13.9166666666667,12.25,35,68.75,71.75,8,5,297,659,89,240,9.66666666666667,22,11.5,13.75,15.8333333333333,13,10.0833333333333,31.6666666666667
Texas Tech,,383,813,138,370,185,269,12.7692307692308,24.7692307692308,15.4615384615385,10.3076923076923,7.07692307692308,16.6153846153846,13.8461538461538,9,32.7692307692308,83.7692307692308,73.1538461538462,8,5,349,780,86,268,11,23.8461538461538,11.2307692307692,11.9230769230769,18.6923076923077,11.8461538461538,6.92307692307692,33.2307692307692
The Citadel,,234,569,72,246,101,162,10,22.1,10.8,11.1,4.1,17.2,10.2,7,28.8,64.1,79.5,8,5,281,564,85,245,9.8,26.1,15.3,8.2,15.4,15.3,11.4,35.2
Toledo,,284,613,74,211,151,194,10.6,21.6,15.6,11.3,8,16.8,15.9,13.9,36.2,79.3,81,8,5,309,614,88,246,11.7,24.9,17.4,14,16.7,13.2,14.5,41
Towson,,280,646,68,242,116,179,13.2727272727273,24.3636363636364,10,11.0909090909091,6.81818181818182,15.4545454545455,10.9090909090909,10.2727272727273,31.6363636363636,67.6363636363636,68.2727272727273,8,5,278,611,79,263,8.36363636363636,22.8181818181818,11.8181818181818,10,13.9090909090909,13.5454545454545,8.18181818181818,32.5454545454545
Troy,,304,698,103,311,205,278,12.3636363636364,26.8181818181818,14.4545454545455,14.1818181818182,8,18.6363636363636,16.7272727272727,12,34.9090909090909,83.2727272727273,83.6363636363636,8,5,329,733,91,264,13.2727272727273,26.2727272727273,15.6363636363636,13.7272727272727,19.6363636363636,14.7272727272727,11.5454545454545,35.6363636363636
Tulane,,276,638,78,270,240,310,7.58333333333333,22.8333333333333,11.8333333333333,9.91666666666667,7.83333333333333,16.8333333333333,15.0833333333333,8.83333333333333,28.8333333333333,72.5,75.5,8,5,314,699,113,302,12.1666666666667,25.75,15.25,11.8333333333333,18.9166666666667,12,9.58333333333333,29.5
Tulsa,,302,635,121,302,226,288,10.8181818181818,25.0909090909091,16.0909090909091,10.5454545454545,7.72727272727273,16.3636363636364,13.9090909090909,9.72727272727273,31.6363636363636,86.4545454545455,74.1818181818182,8,5,282,639,91,257,9.27272727272727,22.0909090909091,13.9090909090909,11.7272727272727,19,12.1818181818182,10,31.6363636363636
UAB,,353,771,68,242,196,281,14.0833333333333,27.1666666666667,14.5833333333333,9.5,7.75,13.75,17.0833333333333,15.9166666666667,42,80.8333333333333,71.5833333333333,8,5,302,706,92,279,8.33333333333333,24.0833333333333,13.4166666666667,11.9166666666667,16.8333333333333,11.0833333333333,10.9166666666667,31.1666666666667
UC Davis,,260,549,73,229,160,210,7.8,22.6,14.7,13.3,6.7,17.9,14.1,10.5,31.4,75.3,77.1,8,5,263,575,77,214,11.6,23.4,14.3,13.7,19.1,16.1,11,34.6
UC Irvine,,292,691,70,217,187,279,10.5,26.75,14.5833333333333,11.9166666666667,6.75,16,13.5,10.3333333333333,32,70.0833333333333,68.1666666666667,8,5,290,737,87,253,13.4166666666667,26.8333333333333,12.5,13.3333333333333,18.1666666666667,11.75,10,31
UC Riverside,,300,657,78,236,176,243,8.41666666666667,24.9166666666667,12.5833333333333,15,4.25,19.8333333333333,8.58333333333333,8.08333333333333,33.1666666666667,71.1666666666667,81.3333333333333,8,5,353,728,84,241,10.0833333333333,24.0833333333333,14.5833333333333,9.5,17.1666666666667,16.4166666666667,12.25,40.3333333333333
UC San Diego,,322,645,106,277,136,207,8.72727272727273,27.0909090909091,15.8181818181818,10.3636363636364,7.36363636363636,15,15.3636363636364,12,38,80.5454545454545,71.0909090909091,10,2,279,667,96,294,11.4545454545455,23.9090909090909,12.9090909090909,11.9090909090909,15.8181818181818,12,9.81818181818182,28.5454545454545
UC Santa Barbara,,282,608,95,246,191,243,10.9090909090909,23.0909090909091,14.6363636363636,12.1818181818182,7.36363636363636,18.7272727272727,12.9090909090909,8,29.2727272727273,77.2727272727273,74,8,5,271,580,86,219,8.90909090909091,21.5454545454545,13.4545454545455,12.2727272727273,18.3636363636364,13.6363636363636,8.09090909090909,28.5454545454545
UCF,,384,774,107,269,185,250,14.6666666666667,26.1666666666667,17.3333333333333,11.9166666666667,5.91666666666667,16.5833333333333,15.25,14.6666666666667,41.8333333333333,88.3333333333333,74.9166666666667,8,5,302,713,104,314,10.0833333333333,20.4166666666667,12.5833333333333,12.75,18.5,14.0833333333333,9.25,29.5
UCLA,,371,758,105,264,215,282,10.2307692307692,22.8461538461538,16.5384615384615,10.3076923076923,7.38461538461538,16.8461538461538,18.0769230769231,10.3846153846154,33.2307692307692,81.6923076923077,68.9230769230769,8,5,305,722,94,304,10.6923076923077,21.2307692307692,14.0769230769231,14.5384615384615,19,12.3076923076923,8.61538461538462,27.3846153846154
UMass Lowell,,298,669,74,218,165,266,10.25,21.5833333333333,12.6666666666667,15.0833333333333,5.41666666666667,16,12.1666666666667,7.16666666666667,33.6666666666667,69.5833333333333,84.3333333333333,8,5,367,747,103,272,11.9166666666667,24.5,15.9166666666667,11.1666666666667,17.75,18.5833333333333,13.3333333333333,38.1666666666667
UMBC,,274,574,85,236,116,169,8.9,25.8,14.5,12.6,3.9,14.1,12.8,11.2,32.6,74.9,73.8,8,5,274,610,70,197,9.8,23.3,12.9,9.9,14.5,14.8,8.7,36
UMKC,,239,603,56,209,135,197,10.8,22.3,11.2,15.1,7.5,18.7,13.6,10.8,31.4,66.9,85.4,8,5,316,637,80,225,13.3,28.3,17.4,13.3,18.5,20.3,15.1,42.2
UNC Asheville,,272,586,70,190,154,221,8.18181818181818,23.9090909090909,10,14.4545454545455,5.09090909090909,18.0909090909091,10.6363636363636,6.36363636363636,30.3636363636364,69.8181818181818,76,8,5,301,666,73,232,11.8181818181818,22.9090909090909,13.2727272727273,9.81818181818182,18.2727272727273,17.5454545454545,10.7272727272727,37.0909090909091
UNC Greensboro,,261,615,85,260,191,281,9.36363636363636,24,11.1818181818182,12,5,16.4545454545455,10.4545454545455,8,26.3636363636364,72.5454545454545,83,8,5,324,698,118,309,11.3636363636364,27.2727272727273,14.7272727272727,9.90909090909091,18.6363636363636,14.8181818181818,10.9090909090909,33.8181818181818
UNC Wilmington,,308,693,94,266,217,304,13.9166666666667,26.8333333333333,13.25,10.5833333333333,4.58333333333333,17.25,15.1666666666667,7.66666666666667,30.1666666666667,77.25,66.8333333333333,8,5,280,707,96,312,10.1666666666667,21.4166666666667,11,10.4166666666667,19.5,12.6666666666667,10.8333333333333,23.5
UNLV,,306,663,69,238,212,309,12,24.4545454545455,15.6363636363636,12.9090909090909,8.90909090909091,23.1818181818182,17.1818181818182,13.5454545454545,41.0909090909091,81.1818181818182,81.6363636363636,8,5,299,665,85,266,12.7272727272727,25,15.8181818181818,14.2727272727273,22.1818181818182,15.5454545454545,10,34.5454545454545
USC,,344,705,93,248,279,376,10.6666666666667,26.1666666666667,16.5,12.5,6.5,20,15.1666666666667,12.1666666666667,35.6666666666667,88.3333333333333,76.3333333333333,8,5,310,761,92,313,12.75,22.0833333333333,12.9166666666667,14.1666666666667,23.25,13.1666666666667,10.1666666666667,30.8333333333333
USC Upstate,,300,698,85,267,178,260,10.1666666666667,25.1666666666667,11.3333333333333,12.4166666666667,5.41666666666667,17.9166666666667,12.5833333333333,11.5833333333333,30,71.9166666666667,74.6666666666667,8,5,307,718,84,248,11.5,26.8333333333333,11.5,11.25,18.25,13.3333333333333,8.5,32.6666666666667
UT Arlington,,235,531,51,173,143,208,11.2,23.4,11.4,15.2,7.2,19.3,12.7,8.7,34,66.4,67,8,5,226,536,43,177,9.7,21.3,11.4,13,17.9,16.9,12.4,33
UT Rio Grande Valley,,237,531,78,201,85,124,8.55555555555556,25.6666666666667,13.3333333333333,12,6,18.8888888888889,11.4444444444444,8.11111111111111,30.6666666666667,70.7777777777778,74.1111111111111,8,5,227,532,71,230,11.3333333333333,26.2222222222222,15.2222222222222,11.4444444444444,14.3333333333333,12.2222222222222,9.88888888888889,30.4444444444444
Utah,,339,706,107,291,204,276,10.1666666666667,25.9166666666667,15.1666666666667,11.8333333333333,6,17.5833333333333,12.6666666666667,13.3333333333333,35.3333333333333,82.4166666666667,78.8333333333333,8,5,349,766,88,255,12.1666666666667,24,12,10.8333333333333,18.6666666666667,13.1666666666667,10.75,39.3333333333333
Utah St.,,300,588,78,214,157,222,12.1,23.7,17.6,12.1,10.5,18.1,22.6,14.8,42,83.5,68,8,5,224,541,81,249,10.5,20.1,10.4,16.4,17.6,12.8,7.6,25.8
Utah Tech,,297,657,79,266,130,187,9.63636363636364,22.5454545454545,12.9090909090909,13,7,15.6363636363636,14.8181818181818,9.72727272727273,33.8181818181818,73,79.4545454545455,8,5,314,659,77,240,11.1818181818182,25.4545454545455,14.8181818181818,12.8181818181818,16.8181818181818,15.2727272727273,11.6363636363636,40.3636363636364
Utah Valley,,287,571,72,203,127,185,10.7,25.2,17.8,15.2,9.7,17.2,17.5,11.5,41.2,77.3,68.9,8,5,241,577,59,201,11.3,20.2,11.5,14.1,16.2,16,7.8,31.8
UTEP,,207,506,61,200,95,148,10.2222222222222,20.6666666666667,10.5555555555556,13.1111111111111,7.88888888888889,19.7777777777778,12.6666666666667,8.44444444444444,26.6666666666667,63.3333333333333,72.1111111111111,8,5,215,466,64,181,10.7777777777778,25.6666666666667,13.2222222222222,13.5555555555556,14.6666666666667,16.4444444444444,9,28.8888888888889
UTSA,,225,616,76,273,129,196,12.7,24.7,10.4,13.1,6.8,17.7,10.3,10.2,25,65.5,79.6,8,5,272,637,86,267,14.3,29.2,14.8,10.8,16.6,17,14.1,33.2
Valparaiso,,265,679,75,269,157,223,13.9090909090909,24.2727272727273,11.3636363636364,10.9090909090909,6.36363636363636,19,11.4545454545455,4.72727272727273,25.8181818181818,69.2727272727273,71.9090909090909,8,5,265,626,67,227,11.7272727272727,26.8181818181818,11.9090909090909,11.8181818181818,18.3636363636364,11.7272727272727,10.7272727272727,32
Vanderbilt,,387,759,130,343,212,277,10.75,28.25,19.1666666666667,10.75,10.6666666666667,18.9166666666667,19.4166666666667,16.5833333333333,39.6666666666667,93,70.4166666666667,8,5,269,698,76,279,9.91666666666667,22.9166666666667,10.8333333333333,14.8333333333333,18.0833333333333,9.66666666666667,7.41666666666667,27.5
VCU,,370,789,137,363,249,344,13,25.8461538461538,16,12.0769230769231,8.15384615384615,17.7692307692308,16.0769230769231,13.8461538461538,34.1538461538462,86.6153846153846,72.2307692307692,9,4,322,775,85,247,12.2307692307692,22.9230769230769,12.6153846153846,13.3846153846154,19.7692307692308,11.3076923076923,9.23076923076923,32.4615384615385
Vermont,,319,684,105,315,162,211,8.41666666666667,24.9166666666667,12.9166666666667,9.91666666666667,4.41666666666667,18.1666666666667,9.91666666666667,5.66666666666667,30.6666666666667,75.4166666666667,75.75,8,5,312,668,99,275,8.08333333333333,23.75,12.75,9.08333333333333,16.4166666666667,10.4166666666667,6.25,30.1666666666667
Villanova,,334,716,127,342,149,216,13.3333333333333,24.4166666666667,15.75,10.6666666666667,7,16.0833333333333,16.5,8.41666666666667,31.5,78.6666666666667,66.9166666666667,10,2,295,678,92,244,10.75,21.75,12.9166666666667,12.75,16.5,11.6666666666667,7.5,30.6666666666667
